"Collector.Collection.Number","Collector","Collection.Number","Longitude","Latitude","Altitude","Length.Lamina","Width.Lamina","Length.Synflorescence.Axis","Perimeter.Synflorescence.Axis","Number.Pairs.Sterile.Leaves.Per.Synflorescence","Number.Capitula.Per.Synflorescence","Length.Cyme.Peduncle","Diameter.Capitulum","Length.Sterile.Phyllary","Width.Sterile.Phyllary","Length.Ray.Flower.Corolla","Length.Disc.Flower.Corolla","Length.Disc.Flower.Tube","Type.Taxa","Cited.Cuatrecasas.Monograph.Taxa"
"YAM_885","Pineda Yam","885",-74.23049,4.18345,3623,38.7793333333333,5.44933333333333,80.4333333333333,2.7,3,19,1.73333333333333,1.4875,13.14,8.41666666666667,10.0633333333333,5.06,0.953333333333333,NA,NA
"YAM_886","Pineda Yam","886",-74.23071,4.18357,3625,41.1916666666667,5.96166666666667,91.6666666666667,2.53333333333333,3.5,13.3333333333333,3.15,1.49,14.7466666666667,7.68666666666667,13.8266666666667,8.26666666666667,2.45333333333333,NA,NA
"YAM_887","Pineda Yam","887",-74.23061,4.18372,3622,40.3183333333333,5.41766666666667,74,2.23333333333333,2,15.3333333333333,3.33833333333333,1.44,15.85,7.83,14.34,7.4,2.06,NA,NA
"YAM_888","Pineda Yam","888",-74.2306,4.18344,3625,40.7836666666667,4.71,110.333333333333,2.66666666666667,4,17,3,1.665,10.6233333333333,9.26333333333333,11.0933333333333,5.47,1.63333333333333,NA,NA
"YAM_889","Pineda Yam","889",-74.22938,4.18389,3614,42.9203333333333,4.15333333333333,99.6666666666667,2.73333333333333,5.66666666666667,23.6666666666667,2.338,1.8525,16.7266666666667,8.32666666666667,13.6066666666667,6.59666666666667,1.83333333333333,NA,NA
"YAM_890","Pineda Yam","890",-74.18907,4.28015,3765,36.0583333333333,4.32733333333333,58,1.9,0,7,2.95,1.52,21.9066666666667,18.97,18.0166666666667,8.52666666666667,3.49666666666667,NA,NA
"YAM_891","Pineda Yam","891",-74.18907,4.28015,3765,27.6516666666667,4.65533333333333,71,1.7,0,9,2.47,1.475,11.02,6.29333333333333,11.0766666666667,6.74333333333333,1.59666666666667,NA,NA
"YAM_892","Pineda Yam","892",-74.18713,4.28035,3768,23.1043333333333,3.31533333333333,64.5,1.5,0.5,7,1.68666666666667,1.37,9.52333333333333,4.10666666666667,9.16233333333333,5.76,1.62333333333333,NA,NA
"YAM_893","Pineda Yam","893",-74.18514,4.28262,3768,21.2266666666667,2.63066666666667,54.6666666666667,2.1,1,5,1.37333333333333,1.275,7.56666666666667,3.8,10.4866666666667,6.53333333333333,1.46666666666667,NA,NA
"YAM_894","Pineda Yam","894",-74.1839,4.283,3810,37.0633333333333,5.30266666666667,54.6666666666667,1.86666666666667,0,5,5.13,2.2075,14.84,10.06,13.8333333333333,9.47333333333333,2.46,NA,NA
"YAM_895","Pineda Yam","895",-74.18393,4.28294,3811,47.4346666666667,5.11233333333333,66.5,2.15,0,5,4.898,2.085,25.0033333333333,11.92,10.7566666666667,8.96666666666667,2.67,NA,NA
"YAM_896","Pineda Yam","896",-74.18374,4.28,3810,35.511,4.872,71.3,2.3,1,9.66666666666667,2.065,1.3775,11.6566666666667,4.22,12.6766666666667,6.44666666666667,6.39333333333333,NA,NA
"YAM_897","Pineda Yam","897",-74.18336,4.28308,3810,38.9306666666667,4.76066666666667,75.6666666666667,2.9,0,7,3.30666666666667,2.2275,15.2333333333333,10.75,19.6033333333333,9.49666666666667,2.84333333333333,NA,NA
"YAM_898","Pineda Yam","898",-74.18246,4.28249,3795,36.3843333333333,5.10766666666667,52.75,2.7,0,5,3.39333333333333,2.3425,17.8133333333333,9.02666666666667,11.75,8.35666666666667,1.94333333333333,NA,NA
"YAM_899","Pineda Yam","899",-74.18217,4.28248,3787,42.3406666666667,5.63766666666667,82.5,2.55,0,5,5.686,2.8175,20.75,11.2766666666667,15.0866666666667,9.71333333333333,8.89,NA,NA
"YAM_900","Pineda Yam","900",-74.1755,4.28388,3768,40.5683333333333,4.162,61.55,1.96666666666667,0,5,3.90166666666667,2.1,16.4533333333333,13.0533333333333,16.7666666666667,9.66333333333333,3.31666666666667,NA,NA
"YAM_901","Pineda Yam","901",-74.17506,4.28467,3768,35.2133333333333,4.41966666666667,52.5,3.45,0,7,2.63333333333333,1.8975,16.9633333333333,11.9466666666667,14.21,8.36666666666667,2.34333333333333,NA,NA
"YAM_902","Pineda Yam","902",-74.18098,4.28212,3788,29.6366666666667,3.599,57.1666666666667,1.73333333333333,0.666666666666667,6,0.691666666666667,1.37,12.88,5.46333333333333,10.1266666666667,6.80333333333333,2.49666666666667,NA,NA
"YAM_903","Pineda Yam","903",-74.25914,4.08242,3760,38.373,4.71633333333333,67,2.66666666666667,3,33.6666666666667,2.21833333333333,1.3075,12.18,5.95666666666667,9.63666666666667,7.77666666666667,6.96,NA,NA
"YAM_904","Pineda Yam","904",-74.25913,4.08239,3768,45.0016666666667,6.43133333333333,80.3333333333333,2.36666666666667,0,14.3333333333333,4.69333333333333,1.6525,12.3266666666667,5.60333333333333,11.1733333333333,7.03333333333333,2.76,NA,NA
"YAM_905","Pineda Yam","905",-74.25312,4.09971,3768,38.2556666666667,4.416,65.8,2.96666666666667,2,12.6666666666667,2.86166666666667,1.4675,11.8933333333333,6.69666666666667,14.39,7.58,2.39666666666667,NA,NA
"YAM_906","Pineda Yam","906",-74.2513,4.10938,3774,38.453,3.917,84,2.1,3.66666666666667,22.3333333333333,3.64666666666667,1.4225,9.72666666666667,4.76,12.36,7.47666666666667,2.14333333333333,NA,NA
"YAM_907","Pineda Yam","907",-74.24902,4.12484,3795,37.895,4.38633333333333,63.8333333333333,2.5,3,13.3333333333333,3.14333333333333,1.3925,10.4233333333333,4.26333333333333,14.0333333333333,1.95,2.20666666666667,NA,NA
"YAM_908","Pineda Yam","908",-74.24899,4.12504,3793,33.5433333333333,3.77833333333333,72.8333333333333,1.9,2,20.3333333333333,2.915,1.43,10.11,6.41666666666667,9.45333333333333,7.24,1.94333333333333,NA,NA
"YAM_909","Pineda Yam","909",-74.24114,4.14319,3843,34.7213333333333,4.45433333333333,83.3,3.06666666666667,2.33333333333333,21.6666666666667,2.70166666666667,1.5175,11.9266666666667,4.60666666666667,13.2366666666667,5.91,1.82333333333333,NA,NA
"YAM_910","Pineda Yam","910",-74.22839,4.18406,3614,45.0316666666667,2.63766666666667,103.666666666667,2.23333333333333,1.33333333333333,NA,1.08633333333333,1.1475,6.79333333333333,5.21,6.08333333333333,5.08333333333333,1.85,NA,NA
"YAM_911","Pineda Yam","911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barclay, Schultes & Fernandez- Perez_58","Barclay Schultes & Fernandez- Perez","58",NA,NA,NA,NA,NA,74,1.5,1,37,1.62333333333333,1.1,4.645,3.115,5.27666666666667,4.735,1.315,NA,NA
"Cleff_93","Cleef","93",NA,NA,NA,26.3333333333333,1.20333333333333,84,1.9,2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cleff_906","Cleef","906",NA,NA,3500,27.1333333333333,1.40666666666667,55.7,1.35,1,17,1.19975,1.2625,NA,NA,NA,NA,NA,NA,"Espeletia.argentea.fma.phaneractis"
"Cuatrecasas_10476","Cuatrecasas","10476",NA,NA,3500,39.5,1.37666666666667,104.5,2.8,1.5,37.5,7.17666666666667,1.35,3.39,2.98,NA,NA,NA,NA,"Espeletia.argentea.fma.argentea"
"Diaz_278","Diaz","278",NA,NA,2300,35.5,1.98333333333333,70,2.2,2,31,1.205,1.2575,NA,NA,NA,NA,NA,NA,"Espeletia.argentea.fma.phaneractis"
"Diaz_2388","Diaz","2388",NA,NA,3400,23,1.67666666666667,84,1.4,3,19,1.81,0.7,5.33333333333333,3.67666666666667,NA,NA,NA,NA,NA
"Garcia-Barriga_15504","Garcia-Barriga","15504",NA,NA,3200,20.4,1.10333333333333,85.3,1.7,2,25,3.92,0.966666666666667,NA,NA,NA,NA,NA,NA,NA
"Grant_9483","Grant","9483",NA,NA,2700,46.2,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Espeletia.argentea.fma.phaneractis"
"Idrobo & Hatheway _4179","Idrobo & Hatheway","4179",NA,NA,3200,34.5,2.5,82,1.5,2.5,32,1.64,0.93,6.375,3.72,NA,NA,NA,NA,"Espeletia.argentea.fma.argentea"
"Schultes & Villareal_22535","Schultes & Villareal","22535",NA,NA,NA,29.6666666666667,11.8,NA,1.6,NA,25,2.36666666666667,0.64,NA,NA,NA,NA,NA,NA,"Espeletia.argentea.fma.phaneractis"
"Vergara_8","Vergara","8",-74.238444,4.194722,3530,24.6,1.7,64.7,1.45,2,20,2.63,1.065,4.69,5.14,7.43,6.24333333333333,1.80666666666667,NA,NA
"Cuatrecasas et al_25568","Cuatrecasas et al.","25568",NA,NA,3450,28.8,3.20666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Espeletia.argentea.fma.phaneractis"
"Cuatrecasa. et al_25539","Cuatrecasas et al.","25539",NA,NA,3250,32.0666666666667,1.50333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Espeletia.argentea.fma.phaneractis"
"Cuatrecasas_27070","Cuatrecasas","27070",NA,NA,3400,47.5,2.30333333333333,85.5,1.7,3,16,1.68,1.272,6.21666666666667,4.64,5.79333333333333,4.965,2.03,NA,"Espeletia.argentea.fma.phaneractis"
"Garcia-Barriga_15590","Garcia-Barriga","15590",NA,NA,3250,28.3,1.56,NA,1.7,NA,39,2.65333333333333,1.06,4.88333333333333,3.40333333333333,7.58666666666667,4.88333333333333,2.21666666666667,NA,NA
"Cuatrecasas_27334","Cuatrecasas","27334",NA,NA,3350,59.65,2.37,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuatrecasa & Idrobo_27017","Cuatrecasa & Idrobo","27017",NA,NA,3500,37.3333333333333,2.32666666666667,86.9,1.8,2.5,15,2.56666666666667,1.5175,NA,NA,NA,NA,NA,NA,"Espeletia.argentea.fma.phaneractis"
"Idrobo & Hernandez_2756","Idrobo & Hernandez","2756",NA,NA,3500,41.1,2.075,134,2.2,3,28,3.67,1.3975,9.95666666666667,5.04333333333333,8.6,5.25,1.33666666666667,NA,NA
"Grabandt & Idrobo_239","Grabandt & Idrobo","239",NA,NA,3050,NA,NA,NA,2,2,15,2.83333333333333,1.585,7.27,4.93333333333333,6.235,1.14,1.585,NA,NA
"Uribe-Uribe_6400","Uribe-Uribe","6400",NA,NA,3200,50.7,4.015,95.2,1.95,0,33,1.72666666666667,1.248,10.405,3.855,10.54,NA,NA,"Espeletia.cabrerensis",NA
"Cleef_8301","Cleef","8301",NA,NA,3400,47.4,4.34666666666667,74.5,2.15,4,14,2.9375,1.685,10.5666666666667,5.05333333333333,6.90666666666667,4.595,1.705,"Espeletia tapirophila",NA
"Cleff_8421","Cleef","8421",NA,NA,3560,40.5666666666667,7.48666666666667,80.4,3.65,2,16.5,2.48333333333333,2.8025,26.59,14.27,12.9133333333333,NA,NA,"Espeletia.miradorensis",NA
"Cleff_1372","Cleef","1372",NA,NA,3650,NA,NA,95.3,2.4,2,28,4.21666666666667,1.5725,12.3,7.33,9.005,5.56,1.7,"Espeletia.grandiflora.ssp.subnivalis",NA
"Betancur_8093","Betancur","8093",-74.213694,4.087278,3500,33.5,4.7,79,3.3,2,14,2.07,2.21666666666667,15.515,9.5,11.0933333333333,7.04666666666667,1.43,NA,NA
"Cuatrecasas_7999-A","Cuatrecasas","7999-A",NA,NA,3100,NA,NA,109,3.6,0,20,2.91,2.285,NA,NA,NA,NA,NA,NA,"Espeletia.grandiflora.ssp.grandiflora.var.grandiflora"
"Uribe_5537","Uribe","5537",NA,NA,3100,30.25,4.605,105,2.4,1,14,1.32,1.7025,17.71,7.915,12.1366666666667,6.14,1.325,NA,"Espeletia.grandiflora.ssp.grandiflora.var.grandiflora"
"Betancur_6932","Betancur","6932",-74.333333,3.95,3600,NA,NA,92,3.1,0,24,2.04,1.9025,NA,NA,NA,NA,NA,NA,NA
"Vargas_2515","Vargas","2515",-74.234806,4.136694,3605,NA,6.75,71,3.4,2,12,2.73,2.005,NA,NA,NA,NA,NA,NA,NA
"Uribe_4505","Uribe","4505",NA,NA,NA,33.75,4.425,47.75,2.2,2,12.5,1.70666666666667,1.925,12.915,9.1,11.7433333333333,8.21333333333333,2.52333333333333,NA,"Espeletia.grandiflora.ssp.grandiflora.var.attenuata"
"Cuatrecasa & Idrobo_26998","Cuatrecasa & Idrobo","26998",NA,NA,3350,52,4.79,86.5,2.7,0.5,15,NA,1.57,NA,NA,NA,NA,NA,NA,"Espeletia.grandiflora.ssp.grandiflora.var.attenuata"
"Cuatrecasas_27094","Cuatrecasas","27094",NA,NA,3810,31,3.655,48.5,2,1,21,3.06333333333333,2.24333333333333,16.8,7.34,NA,7.83,1.81,NA,"Espeletia.grandiflora.ssp.grandiflora.var.attenuata"
"Uribe_4656","Uribe","4656",NA,NA,3700,26.25,3.535,57,1.7,2,7,3.17,1.7775,1.52,6.77,8.49,NA,NA,NA,"Espeletia.grandiflora.ssp.grandiflora.var.attenuata"
"Rangel_1710","Rangel","1710",NA,NA,3655,28.2333333333333,6.02,57,2.5,0,16,NA,1.7475,12.06,6.2,8.07,4.61,0.915,NA,NA
"Barclay & Juajibioy_6235","Barclay & Juajibioy","6235",NA,NA,3900,20.65,2.55,54.5,2,0,7,NA,2.38666666666667,10.66,5.79,10.265,6.745,1.94,NA,"Espeletia.grandiflora.ssp.grandiflora.var.attenuata"
"Barclay & Juajibioy_6236","Barclay & Juajibioy","6236",NA,NA,3900,17.15,2.875,59.5,1.9,1,5,2.29333333333333,2.24333333333333,15.2,5.22,10.63,NA,NA,NA,"Espeletia.grandiflora.ssp.grandiflora.var.attenuata"
"Garcia-Barriga_17176","Garcia-Barriga","17176",NA,NA,3500,24.1666666666667,2.72333333333333,50,1.55,1,7.33333333333333,NA,2.04333333333333,10.3433333333333,5.19666666666667,8.605,5.98666666666667,1.78666666666667,NA,"Espeletia.grandiflora.ssp.grandiflora.var.attenuata"
"Garcia-Barriga_17193","Garcia-Barriga","17193",NA,NA,3500,29.6666666666667,2.27,78.1666666666667,1.56666666666667,2,10.5,2.74166666666667,1.91,11.53,7.57,13.0666666666667,7.2,2.90333333333333,NA,"Espeletia.grandiflora.ssp.grandiflora.var.attenuata"
"Pedraza_302","Pedraza","302",-74.204722,4.276667,3500,26,2.83,74,1.2,2.05,11,4.055,1.60333333333333,11.54,7.35,8.99,NA,NA,NA,NA
"Pedraza_259","Pedraza","259",-74.204722,4.276667,3500,23.5,3.27,69.5,1.5,0,9,NA,1.655,14.4566666666667,4.61666666666667,11.2633333333333,7.08666666666667,2.36333333333333,NA,NA
"Pedraza_544","Pedraza","544",-74.21313888,4.2894444,3706,27.15,3.8,60,2.2,0,15,4.21333333333333,1.565,NA,NA,NA,NA,NA,NA,NA
"Betancur_6933","Betancur","6933",-74.333333,3.95,3600,42,6.5,63,4,2,13,3.73,2.78666666666667,23.7,12.9,NA,NA,NA,NA,NA
"Diazgranados_3562","Diazgranados","3562",-73.99156,4.54987,3405,38.5,4.02,121,3.4,1,10,NA,2.335,19.12,13.97,9.83333333333333,7.53666666666667,2.96666666666667,NA,NA
"Cuatrecasa.ç et al_25585","Cuatrecasas et al.","25585",NA,NA,3450,NA,NA,76,2.3,1,9,2.86666666666667,2.5675,19.97,13.96,17.1033333333333,NA,NA,NA,NA
"Garcia-Barriga_8099","Garcia-Barriga","8099",NA,NA,3250,35.5,5.66666666666667,NA,3.1,3,12,3.87333333333333,2.315,16.04,12.37,14.88,8.62,3.86666666666667,NA,"Espeletia.grandiflora.ssp.grandiflora.var.grandiflora"
"Cuatrecasas et al_25584","Cuatrecasas et al.","25584",NA,NA,3250,56.5,6.305,157,2.9,1,17,NA,2.5925,18.67,13.67,NA,NA,NA,NA,"Espeletia.grandiflora.var.grandiflora"
"Cuatrecasas_9485","Cuatrecasas","9485",NA,NA,3250,NA,NA,140,2.3,1,11,2.38,2.165,15.0333333333333,8.82,10.6766666666667,6.11333333333333,1.69333333333333,NA,"Espeletia.grandiflora.ssp.grandiflora.var.grandiflora"
"Betancur_8097","Betancur","8097",-74.21666,4.1166667,3350,NA,NA,67,1.8,3,13,1.715,1.665,NA,NA,NA,NA,NA,NA,NA
"Cuatrecasas_13544","Cuatrecasas","13544",NA,NA,3300,NA,NA,140,2.4,0,13,2.72,2.0375,17.12,8.935,NA,NA,NA,NA,"Espeletia.grandiflora.ssp.grandiflora.var.grandiflora"
"Schultes_4065","Schultes","4065",NA,NA,3150,34.85,5.975,111,2.1,1,9,0.83,1.73333333333333,14.81,NA,NA,NA,NA,NA,"Espeletia.grandiflora.ssp.grandiflora.var.grandiflora"
"Garcia-Barriga_19419","Garcia-Barriga","19419",NA,NA,3000,29.5,5,85,2,1,10,NA,2.16,18.4433333333333,10.1166666666667,11.9366666666667,6.25666666666667,2.225,NA,"Espeletia.grandiflora.ssp.grandiflora.var.grandiflora"
"Cuatrecasas_9423","Cuatrecasas","9423",NA,NA,3060,34.3333333333333,5.91666666666667,94,1.7,1,11,2.71,2.0875,18.82,7.94,NA,NA,NA,NA,"Espeletia.grandiflora.ssp.grandiflora.var.grandiflora"
"Cuatrecasas_9423A","Cuatrecasas","9423A",NA,NA,3060,38.3333333333333,8.06666666666667,109,2.4,1,13,NA,1.9425,14.82,10.14,13.795,NA,NA,NA,"Espeletia.grandiflora.ssp.grandiflora.var.grandiflora"
"Killip et al._38067","Killip et al.","38067",NA,NA,3200,33.6,4.80666666666667,71.5,1.8,1,8.5,NA,1.7225,17.27,5.91,12.86,6.58666666666667,1.92333333333333,NA,"Espeletia.grandiflora.ssp.grandiflora.var.grandiflora"
"Cuatrecasas_5517","Cuatrecasas","5517",NA,NA,2900,34.85,4.5,109,1.9,1,10.5,1.8575,1.78714285714286,15.2366666666667,8.6,14.0466666666667,6.04666666666667,2.17,NA,"Espeletia.grandiflora.ssp.grandiflora.var.grandiflora"
"Garcia-Barriga_8103","Garcia-Barriga","8103",NA,NA,3400,34.75,7.285,126,2.8,1,10,2.44666666666667,2.1825,20.02,11.5466666666667,19.765,7.49333333333333,2.73333333333333,NA,"Espeletia.grandiflora.ssp.grandiflora.var.grandiflora"
"Cuatrecasas et al_25567","Cuatrecasas et al.","25567",NA,NA,3450,27.55,4.325,75,1.5,1,9,2.34,2.38,17.51,10.57,16.9533333333333,7.77666666666667,2.65333333333333,NA,"Espeletia.grandiflora.ssp.grandiflora.var.grandiflora"
"Uribe_2473","Uribe","2473",NA,NA,3500,41.5,6.595,60.5,1.7,1,10,4,2.18333333333333,18.7066666666667,10.1333333333333,17.2633333333333,8.07,2.96,NA,"Espeletia.grandiflora.ssp.grandiflora.var.grandiflora"
"Cuatrecasa & Idrobo_26979","Cuatrecasa & Idrobo","26979",NA,NA,3350,27.75,1.705,50.5,2.1,2,20,NA,1.505,NA,NA,NA,NA,NA,NA,"Espeletia.grandiflora.ssp.grandiflora.var.attenuata"
"Cuatrecasa & Idrobo_26990","Cuatrecasa & Idrobo","26990",NA,NA,3350,31.4,2.97666666666667,51,1.7,1,7,2.08666666666667,1.855,NA,NA,NA,NA,NA,NA,NA
"Humbert et al._26849","Humbert et al.","26849",NA,NA,3300,46,7.06,79.5,1.6,1,6,5.31666666666667,2.56,23.325,17.995,21.71,6.125,1.74,NA,"Espeletia.grandiflora.ssp.grandiflora.var.grandiflora"
"Garcia-Barriga & Stout_18893","Garcia-Barriga & Stout","18893",NA,NA,3300,29,4.37,113,1.7,1,8,NA,2.1175,20,NA,13,6.68,1.57,NA,"Espeletia.grandiflora.ssp.grandiflora.var.grandiflora"
"Garcia-Barriga_17574","Garcia-Barriga","17574",NA,NA,2400,26,3.04,85,1.3,1,11,NA,1.9525,14.9,11.08,NA,NA,NA,NA,"Espeletia.grandiflora.ssp.grandiflora.var.grandiflora"
"Garcia-Barriga_13390","Garcia-Barriga","13390",NA,NA,2800,32.1666666666667,4.56666666666667,71,2.1,1,9,1.2,1.88333333333333,11.7,8.76,12.6166666666667,7.795,2.55,NA,"Espeletia.grandiflora.ssp.grandiflora.var.grandiflora"
"Cleff_8054","Cleef","8054",NA,NA,4060,44.5333333333333,5.36666666666667,NA,NA,NA,NA,NA,1.58,NA,NA,NA,NA,NA,NA,"Espeletia.grandiflora.ssp.subnivalis"
"Rey & Buitrago_131","Rey & Buitrago","131",NA,NA,3800,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Schultes_20199","Schultes","20199",NA,NA,NA,47.2,2.83,NA,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,"Espeletia.killipii.var.chisacana"
"Barclay & Juajibioy_6233","Barclay & Juajibioy","6233",NA,NA,4010,29.25,4.05,58.5,1.7,0,4,6.24333333333333,3.40333333333333,NA,NA,NA,NA,NA,NA,"Espeletia.grandiflora.ssp.grandiflora.var.attenuata"
"Cuatrecasas & Jaramillo_25744","Cuatrecasas & Jaramillo","25744",NA,NA,3654,44.1,4.2,78.5,2.2,0,6.5,4.14,3.68,20.9,10.66,19.335,NA,NA,NA,"Espeletia.killipii.var.chisacana"
"Garcia-Barriga_17169","Garcia-Barriga","17169",NA,NA,NA,42.25,3.165,65.4,2.2,0,5,6.88,2.23333333333333,NA,NA,22.6,9.85666666666667,3.14333333333333,NA,"Espeletia.killipii.var.chisacana"
"Cleff_3640","Cleef","3640",NA,NA,NA,42.25,3.99,74,2.5,0,6.5,4.69,3.12666666666667,17.23,NA,15.475,7.67,NA,NA,NA
"Uribe_4484","Uribe","4484",NA,NA,NA,49,4.42,NA,3.6,0,7,NA,3.185,20.5333333333333,10.6766666666667,21.76,11.28,4.51333333333333,NA,"Espeletia.killipii.var.chisacana"
"Barclay & Juajibioy_6137","Barclay & Juajibioy","6137",NA,NA,3900,43.5333333333333,3.76666666666667,79,2.4,0,5,6.855,3.52,18.43,9.685,20.1,8.39,3.56,NA,"Espeletia.killipii.var.chisacana"
"Barclay & Juajibioy_6473","Barclay & Juajibioy","6473",NA,NA,3950,36.45,3.6,61,2.5,0,3,10.835,3.26,NA,NA,NA,NA,NA,NA,"Espeletia.killipii.var.chisacana"
"Cuatrecasas & Jaramillo_25988","Cuatrecasas & Jaramillo","25988",NA,NA,NA,NA,NA,NA,1.8,0,5,3.11,3.035,NA,NA,18.985,10.55,4.04,NA,"Espeletia.killipii.var.chisacana"
"Soejarto_404","Soejarto","404",NA,NA,3600,44,4.69,75,2.8,0,5,4.19,2.815,NA,NA,19.32,NA,NA,NA,"Espeletia.killipii.var.chisacana"
"Uribe_4941","Uribe","4941",NA,NA,NA,27.6666666666667,3.53333333333333,56,1.7,0,7,NA,2.18666666666667,NA,NA,15.76,7.535,1.59,NA,"Espeletia.killipii.var.chisacana"
"Uribe_4943","Uribe","4943",NA,NA,3650,53.5,5.5,114,2.9,0,7,6.22666666666667,2.6375,13.4233333333333,1.24666666666667,24.5033333333333,9.12,NA,NA,"Espeletia.killipii.var.chisacana"
"Fernandez & Jaramillo_1486","Fernandez & Jaramillo","1486",NA,NA,NA,38.9,3.2,70.5,3,0,7,5.03,3.2,19.63,10.93,17.6466666666667,9.33333333333333,2.95,NA,"Espeletia.killipii.var.chisacana"
"Barclay & Juajibioy_6472","Barclay & Juajibioy","6472",NA,NA,3950,30.25,3.19,52,2.3,0,5,3.91,2.985,NA,NA,NA,NA,NA,NA,"Espeletia.killipii.var.chisacana"
"Garcia-Barriga_17173","Garcia-Barriga","17173",NA,NA,3500,34.4,3.19,55,1.9,0,5,3.6,2.8425,NA,NA,16.29,9.30666666666667,2.24666666666667,NA,"Espeletia.killipii.var.chisacana"
"Schultes_20197","Schultes","20197",NA,NA,3500,39.3,2.47,71,2.2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,"Espeletia.killipii.var.chisacana"
"Uribe_6786","Uribe","6786",NA,NA,3600,40.3333333333333,4.25666666666667,74,2.2,0,5,4.12,2.54666666666667,24.76,16.48,16.84,9.74,2.92,NA,"Espeletia.killipii.var.chisacana"
"Barclay & Juajibioy_6232","Barclay & Juajibioy","6232",NA,NA,4010,42,5.7,NA,2.3,0,5,NA,3.045,2.21,15.29,14.7166666666667,9.28,2.5,NA,"Espeletia.killipii.var.chisacana"
"Cuatrecasas_13543","Cuatrecasas","13543",NA,NA,3300,33,4.65,82.5,3.05,0,7.5,6.29333333333333,2.845,NA,NA,NA,NA,NA,NA,"Espeletia.killipii"
"Barclay & Juajibioy_6529","Barclay & Juajibioy","6529",NA,NA,3300,39,4.5,64.5,2.3,0,5,5.75666666666667,2.855,NA,NA,NA,NA,NA,NA,"Espeletia.killipii"
"Cuatrecasas_9492","Cuatrecasas","9492",NA,NA,3250,37.5666666666667,4.61666666666667,72,2.4,0,3,14.2,3,23.48,12.2,NA,NA,NA,NA,"Espeletia.killipii"
"Barclay et al._3258","Barclay et al.","3258",NA,NA,3300,39,4.33,68,2.6,0,4.5,5.45,2.48333333333333,18.51,11.18,12.0066666666667,8.84333333333333,3.09,NA,"Espeletia.killipii.var.killipii"
"Garcia & Jaramillo_18033","Garcia & Jaramillo","18033",NA,NA,3300,39.25,5.055,73,2.3,0,6.5,7.07,2.25,NA,NA,NA,NA,NA,NA,"Espeletia.killipii"
"Humbert et al._26904","Humbert et al.","26904",NA,NA,3250,41.1333333333333,4.87,79.2,2.6,0,5,5.32,2.735,20.67,11.27,11.125,7.865,2.565,NA,"Espeletia.killipii"
"Humbert et al._26925","Humbert et al.","26925",NA,NA,3250,5.955,NA,74.5,2.1,0,5,6.03333333333333,3.38666666666667,NA,NA,NA,NA,NA,NA,"Espeletia.killipii"
"Killip_34099","Killip","34099",NA,NA,3400,42,5.28,71,3.4,0,5,5.92333333333333,3.4375,NA,NA,NA,NA,NA,NA,"Espeletia.killipii"
"Garcia & Schultes_13558","Garcia & Schultes","13558",NA,NA,3300,36.2,5.08,60.5,2.9,0,5,6.05333333333333,3.04,NA,NA,NA,NA,NA,NA,"Espeletia.killipii"
"Schultes_22414","Schultes","22414",NA,NA,NA,39,3.565,62,2.2,0,3,8.87,3.98,NA,NA,17.26,NA,NA,NA,NA
"Duque-Jaramillo_3151","Duque-Jaramillo","3151",NA,NA,3000,36,2.74,50,1.9,0,5,8.23666666666667,2.38666666666667,NA,NA,11.18,NA,NA,NA,"Espeletia.killipii"
"Uribe_2480","Uribe","2480",NA,NA,3200,37.7,3.83,72,2.7,0,7,6.73,2.86,NA,NA,12.3866666666667,9.11666666666667,3.64,NA,"Espeletia.killipii"
"Grabandt & Idrobo_73","Grabandt & Idrobo","73",NA,NA,3700,NA,NA,66,2,0,5,5.79,2.46,NA,NA,19.8266666666667,9.7,2.92,NA,"Espeletia.killipii.var.chisacana"
"Dugang_2965","Dugang","2965",NA,NA,3350,35.5,4.25333333333333,60.6,2.1,0,5,3.655,3.5,20.885,11.72,13.0766666666667,8.24666666666667,2.67333333333333,NA,"Espeletia.killipii"
"Schultes_3197A","Schultes","3197A",NA,NA,NA,39.5,4.03,75,2.6,0,5,5.84666666666667,2.6275,NA,NA,NA,NA,NA,NA,"Espeletia.killipii"
"Barclay & Juajibioy_6527","Barclay & Juajibioy","6527",NA,NA,3300,41.7,5.05,NA,NA,0,4,9.775,3.1925,NA,NA,NA,NA,NA,NA,"Espeletia.killipii"
"Barclay & Juajibioy_6528","Barclay & Juajibioy","6528",NA,NA,3300,36.3,4.16,NA,2.2,0,3,7.95666666666667,3.11,NA,NA,NA,NA,NA,NA,"Espeletia.killipii"
